player_id,years,jugador,edad,w,l,w-l%,era,g,gs,cg,sho,sv,ip,h,r,er,hr,bb,so,ir,whip,h/9,hr/9,bb/9,so/9,so/bb,bk,refuerzo ,ronda,resultado
merjos001,2006-07,J. Mercedes,35,0,1,0,22.5,3,2,0,0,0,6,13,17,15,2,7,1,17,3333,19.5,3,10.5,1.5,140,0,NO,regular,
milljam001,2015-16,J. Miller,33,1,2,333,9,8,0,0,0,0,7,10,7,7,0,3,3,43,1857,12.86,0,3.86,3.86,1000,0,NO,regular,
milljam001,2007-08,J. Miller,25,0,0,,3.86,8,0,0,0,0,9.1,7,4,4,1,5,5,99,1286,6.75,0.96,4.82,4.82,1000,0,NO,regular,
monjoh001,1971-72,J. Montague,24,4,3,571,4.3,16,8,0,,2,69,88,,33,,24,41,72,1623,11.48,,3.13,5.35,1710,,NO,regular,
monjoh001,1998-99,J. Montanez,23,0,1,0,6.75,2,0,0,,0,5.1,5,,4,,4,5,55,1688,8.44,,6.75,8.44,1250,,NO,regular,
monjoh001,1997-98,J. Montanez,22,0,0,,5.91,9,0,0,,0,10.2,11,,7,,4,4,61,1406,9.28,,3.38,3.38,1000,,NO,regular,
monjoh001,1995-96,J. Montanez,20,0,0,,0,2,0,0,,0,4,2,,0,,2,2,,1000,4.5,,4.5,4.5,1000,,NO,regular,
morjah001,1993-94,J. Mora,0,0,0,,0,1,0,0,,0,2,1,,0,,1,2,,1000,4.5,,4.5,9,2000,,NO,regular,
morjua001,1997-98,J. Moreno,22,0,0,,25.07,8,0,0,,0,4.2,13,,13,,14,3,14,5786,25.07,,27,5.79,210,,NO,regular,
morjua001,1996-97,J. Moreno,21,1,2,333,5.52,20,3,0,,0,31,24,,19,,29,24,62,1710,6.97,,8.42,6.97,830,,NO,regular,
morjua001,1995-96,J. Moreno,20,2,1,667,5.36,25,3,0,,0,42,55,,25,,23,27,54,1857,11.79,,4.93,5.79,1170,,NO,regular,
morjua001,1994-95,J. Moreno,19,0,0,,6.17,12,0,0,,0,11.2,8,,8,,14,5,54,1886,6.17,,10.8,3.86,360,,NO,regular,
morjun001,2012-13,J. Morillo,21,0,0,,7.71,3,0,0,0,0,2.1,4,2,2,1,3,1,56,3000,15.43,3.86,11.57,3.86,330,0,NO,regular,
niejav001,2010-11,J. Nieves,26,0,0,,9,3,0,0,0,0,3,3,3,3,0,3,0,44,2000,9,0,9,0,0,0,NO,regular,
nymger001,1968-69,J. Nyman,26,2,0,1,1.53,3,3,1,,0,17.2,15,,3,,4,11,,1075,7.64,,2.04,5.6,2.75,,NO,finales,Campeon
nymger001,1968-69,J. Nyman,26,1,1,500,2.97,6,4,0,,0,30.1,20,,10,,19,26,108,1286,5.93,,5.64,7.71,1370,,NO,regular,
orojess001,1982-83,J. Orosco,25,2,3,400,3.32,13,0,0,,0,19,22,,7,,12,17,109,1789,10.42,,5.68,8.05,1420,,NO,regular,
orojess001,1981-82,J. Orosco,24,3,0,1000,1.91,29,0,0,,3,37.2,34,,8,,16,35,189,1327,8.12,,3.82,8.36,2190,,NO,regular,
orojess001,1980-81,J. Orosco,23,1,3,250,0.78,27,0,0,,2,23,14,,2,,18,22,464,1391,5.48,,7.04,8.61,1220,,NO,regular,
orojess001,1982-83,J. Orosco,25,1,0,1,0,3,0,0,,0,2.2,7,,0,,5,4,,4.5,23.63,,16.88,13.5,0.8,,NO,round robin,
orojess001,1981-82,J. Orosco,24,0,0,,11.57,2,0,0,,0,2.1,4,,3,,2,0,,2571,15.43,,7.71,0,0,,NO,round robin,
orojess001,1980-81,J. Orosco,23,1,0,1,5.4,3,0,0,,0,5,7,,3,,1,5,,1.6,12.6,,1.8,9,5,,NO,round robin,
ortjos001,2016-17,J. Ortiz,26,0,0,,3.86,13,0,0,0,0,9.1,10,4,4,1,1,3,109,1179,9.64,0.96,0.96,2.89,3,0,NO,regular,
ortjos001,2015-16,J. Ortiz,25,2,0,1000,3.86,13,0,0,0,0,7,10,3,3,2,4,3,101,2,12.86,2.57,5.14,3.86,750,0,NO,regular,
ortjos001,2014-15,J. Ortiz,24,3,0,1000,2.57,23,0,0,0,1,21,22,6,6,2,4,10,160,1238,9.43,0.86,1.71,4.29,2500,0,NO,regular,
ortjos001,2013-14,J. Ortiz,23,0,0,,3.57,18,0,0,0,3,17.2,19,8,7,0,4,15,131,1302,9.68,0,2.04,7.64,3750,0,NO,regular,
ortjos001,2012-13,J. Ortiz,22,1,2,333,4.08,21,0,0,0,0,17.2,16,9,8,0,7,17,106,1263,8.05,0,3.32,8.05,2430,0,NO,regular,
ortjos001,2011-12,J. Ortiz,21,0,2,0,4.76,26,0,0,0,0,17,14,10,9,1,2,12,80,938,7.31,0.56,1.12,6.75,6000,0,NO,regular,
ortjos001,2010-11,J. Ortiz,20,1,2,330,3.6,25,0,0,0,0,10,17,8,4,0,8,10,109,2500,15.3,0,7.2,9,1250,0,NO,regular,
ortjos001,2009-10,J. Ortiz,19,2,0,1000,5.06,30,0,0,0,0,16,14,12,9,0,7,13,96,1313,7.87,0,3.94,7.31,1860,1,NO,regular,
ortjos001,2008-09,J. Ortiz,18,0,1,0,14.54,10,0,0,0,0,4.1,7,8,7,1,1,3,33,1846,14.54,2.08,2.08,6.23,3000,0,NO,regular,
ortjos001,2016-17,J. Ortiz,26,1,0,1,8.1,8,0,0,0,0,3.1,7,3,3,0,1,3,,2.4,18.9,0,2.7,8.1,3,0,NO,round robin,
ortjos001,2015-16,J. Ortiz,25,0,0,,0,1,0,0,0,0,0.1,0,0,0,0,0,0,,0,0,0,0,0,,0,NO,round robin,
ortjos001,2014-15,J. Ortiz,24,0,1,0,7.36,8,0,0,0,0,3.2,7,3,3,1,0,1,,1909,17.18,2.45,0,2.45,,0,NO,round robin,
ortjos001,2011-12,J. Ortiz,21,0,0,,0,2,0,0,0,0,1.2,2,0,0,0,0,1,,1.2,10.8,0,0,5.4,,0,NO,round robin,
ortjos001,2009-10,J. Ortiz,19,0,0,,,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,0,NO,round robin,
ovajua001,2009-10,J. Ovalles,27,0,0,,12.79,7,0,0,0,0,6.1,7,9,9,0,9,6,38,2526,9.95,0,12.79,8.53,670,0,NO,regular,
ovajua001,2008-09,J. Ovalles,26,1,3,250,8.2,18,0,0,0,0,18.2,30,19,17,5,11,18,58,2196,14.46,2.41,5.3,8.68,1640,0,NO,regular,
ovajua001,2008-09,J. Ovalles,26,0,0,,0,2,0,0,0,0,1.1,1,0,0,0,0,3,,0.75,6.75,0,0,20.25,,0,NO,round robin,
,2009-10,J. Oviedo,21,0,0,,0,1,0,0,0,0,2,1,0,0,0,0,0,,0.5,4.5,0,0,0,,0,NO,round robin,
paljav001,2016-17,J. Palacios,23,1,1,500,2.93,10,0,0,0,0,15.1,10,5,5,1,6,10,143,1043,5.87,0.59,3.52,5.87,1.67,1,NO,regular,
paljav001,2015-16,J. Palacios,22,0,0,,5.4,2,0,0,0,0,1.2,4,1,1,0,0,2,72,2.4,21.6,0,0,10.8,,0,NO,regular,
paljav001,2016-17,J. Palacios,23,0,0,,4.15,5,1,0,0,0,4.1,3,2,2,0,5,1,,1846,6.23,0,10.38,2.08,0.2,0,NO,round robin,
pazjac001,2001-02,J. Paz,19,0,0,,,1,0,0,,0,0,0,,1,,1,0,,,,,,,0,,NO,regular,
pinjul001,2020-21,J. Pinto,25,0,0,,3,11,0,0,0,0,6,11,2,2,0,10,6,165,3500,16.5,0,15,9,0.6,0,NO,regular,
pinjul001,2018-19,J. Pinto,23,3,1,0.75,3.26,25,0,0,0,1,19.1,14,8,7,1,13,17,117,1397,6.52,0.47,6.05,7.91,1.31,0,NO,regular,
pinjul001,2019-20,J. Pinto,24,1,1,0.5,3.86,2,0,0,0,0,2.1,0,1,1,0,4,1,,1714,0,0,15.43,3.86,0.25,0,NO,round robin,
puljua001,2008-09,J. Pulido,37,0,0,,4.09,23,0,0,0,0,22,28,11,10,2,2,9,117,1364,11.45,0.82,0.82,3.68,4500,0,NO,regular,
puljua001,2008-09,J. Pulido,37,0,0,,13.5,2,0,0,0,0,2,3,3,3,2,0,0,,1.5,13.5,9,0,0,,0,NO,round robin,
quejua001,1993-94,J. Quero,23,0,0,,11.57,3,0,0,,0,2.1,5,,3,,2,1,30,3000,19.29,,7.71,3.86,500,,NO,regular,
quejua001,1990-91,J. Quero,20,0,0,,5.52,11,0,0,,0,14.2,14,,9,,6,6,63,1364,8.59,,3.68,3.68,1000,,NO,regular,
quejua001,1989-90,J. Quero,19,0,0,,6.75,1,0,0,,0,1.1,3,,1,,0,1,53,2250,20.25,,0,6.75,,,NO,regular,
quejua001,1988-89,J. Quero,18,0,1,0,18,2,0,0,,0,1,2,,2,,4,0,18,6000,18,,36,0,0,,NO,regular,
quijho001,2019-20,J. Quijada,25,0,0,,3.44,18,0,0,0,1,18.1,19,7,7,3,4,9,134,1255,9.33,1.47,1.96,4.42,2.25,,NO,regular,
quijho001,2018-19,J. Quijada,24,0,0,,1.93,12,0,0,0,0,9.1,10,2,2,1,4,5,198,1.5,9.64,0.96,3.86,4.82,1.25,0,NO,regular,
quijua001,1966-67,J. Quintana,20,0,0,,0,1,0,0,,0,0.2,1,,0,,0,0,,1.5,13.5,,0,0,,,NO,finales,Subcampeon
quijua001,1964-65,J. Quintana,18,0,0,,,1,0,0,,0,0,4,,4,,0,0,,,,,,,,,NO,finales,Campeon
quijua001,1967-68,J. Quintana,21,1,0,1000,3.15,10,4,0,,0,34.1,33,,12,,11,17,99,1282,8.65,,2.88,4.46,1550,,NO,regular,
quijua001,1966-67,J. Quintana,20,0,3,0,6.04,13,2,0,,0,28.1,34,,19,,16,16,45,1765,10.8,,5.08,5.08,1000,,NO,regular,
quijua001,1965-66,J. Quintana,19,0,1,0,5.65,7,2,0,,0,14.1,25,,9,,8,7,53,2302,15.7,,5.02,4.4,880,,NO,regular,
quijua001,1964-65,J. Quintana,18,1,1,500,1.76,19,5,0,,2,61.1,65,,12,,15,19,199,1304,9.54,,2.2,2.79,1.27,,NO,regular,
quijua001,1963-64,J. Quintana,17,2,2,500,3.48,11,3,2,,1,44,41,,17,,24,20,91,1477,8.39,,4.91,4.09,830,,NO,regular,
quijor001,2009-10,J. Quintero,22,0,2,0,11.12,5,0,0,0,0,5.2,11,7,7,0,6,5,44,3000,17.47,0,9.53,7.94,830,0,NO,regular,
quijor001,2008-09,J. Quintero,21,0,0,,9,2,0,0,0,0,1,1,1,1,0,1,1,53,2000,9,0,9,9,1000,0,NO,regular,
ramjua001,2013-14,J. Ramírez,25,0,1,0,8.31,5,0,0,0,0,4.1,7,6,4,0,6,4,56,3000,14.54,0,12.46,8.31,670,0,NO,regular,
ramjua001,2012-13,J. Ramírez,24,2,1,667,12.37,12,0,0,0,0,8,11,12,11,1,9,7,35,2308,11.42,1.04,9.35,7.27,780,0,NO,regular,
ramjos001,1995-96,J. Ramos,27,4,2,667,0.82,21,0,0,,1,22,16,,2,,12,8,356,1273,6.55,,4.91,3.27,670,,NO,regular,
ramjos001,1994-95,J. Ramos,26,0,2,0,3.18,26,0,0,,1,22.2,20,,8,,13,14,106,1456,7.94,,5.16,5.56,1080,,NO,regular,
ramjos001,1993-94,J. Ramos,25,1,0,1000,7.94,12,0,0,,0,11.1,17,,10,,4,1,44,1853,13.5,,3.18,0.79,250,,NO,regular,
ramjos001,1992-93,J. Ramos,24,1,3,250,2.81,30,0,0,,1,25.2,31,,8,,9,10,119,1558,10.87,,3.16,3.51,1110,,NO,regular,
ramjos001,1991-92,J. Ramos,23,2,2,500,2.72,25,0,0,,3,36.1,30,,11,,14,12,116,1211,7.43,,3.47,2.97,860,,NO,regular,
ramjos001,1990-91,J. Ramos,22,3,1,750,1.66,20,1,0,,2,38,30,,7,,15,20,210,1184,7.11,,3.55,4.74,1330,,NO,regular,
ramjos001,1989-90,J. Ramos,21,6,1,857,4.15,15,0,0,,0,21.2,23,,10,,6,11,87,1338,9.55,,2.49,4.57,1830,,NO,regular,
ramjos001,1988-89,J. Ramos,20,0,2,0,2.01,18,0,0,,2,22.1,16,,5,,5,13,159,940,6.45,,2.01,5.24,2600,,NO,regular,
ramjos001,1987-88,J. Ramos,19,1,1,500,7,10,0,0,,0,9,9,,7,,11,4,49,2222,9,,11,4,360,,NO,regular,
ramjos001,1986-87,J. Ramos,18,0,0,,7.36,4,0,0,,0,3.2,4,,3,,3,0,47,1909,9.82,,7.36,0,0,,NO,regular,
ramjos001,1991-92,J. Ramos,23,0,0,,3.52,6,0,0,,0,7.2,7,,3,,2,2,,1174,8.22,,2.35,2.35,1,,NO,round robin,
ramjos001,1989-90,J. Ramos,21,0,2,0,4.5,7,0,0,,1,8,7,,4,,6,2,,1625,7.87,,6.75,2.25,0.3333,,NO,round robin,
ramjos001,1988-89,J. Ramos,20,0,0,,1.5,3,0,0,,0,6,5,,1,,0,3,,833,7.5,,0,4.5,,,NO,round robin,
ratjon001,1998-99,J. Ratliff,27,1,3,250,4.64,7,7,0,,0,42.2,41,,22,,26,24,80,1570,8.65,,5.48,5.06,920,,NO,regular,
reijus001,2003-04,J. Reid,26,2,2,500,9.24,6,2,0,,0,12.2,18,,13,,5,11,47,1816,12.79,,3.55,7.82,2200,,NO,regular,
reijes001,2009-10,J. Reina,25,0,1,0,18,5,0,0,0,0,2,3,4,4,0,3,0,27,3000,13.5,0,13.5,0,0,0,NO,regular,
riejor001,2008-09,J. Riera,25,0,1,0,15.43,3,0,0,0,0,2.1,3,4,4,2,1,2,31,1714,11.57,7.71,3.86,7.71,2000,0,NO,regular,
riejor001,2006-07,J. Riera,23,3,1,750,3.12,13,7,0,0,0,43.1,45,17,15,0,21,36,123,1523,9.35,0,4.36,7.48,1710,0,NO,regular,
riejor001,2005-06,J. Riera,22,0,0,,27,1,0,0,0,0,1,3,3,3,0,1,1,16,4000,27,0,9,9,1000,0,NO,regular,
,2016-17,J. Rincon,25,0,0,,10.38,6,0,0,0,0,4.1,5,5,5,0,5,1,,2308,10.38,0,10.38,2.08,0.2,0,NO,round robin,
,2003-04,J. Rincon,24,0,1,0,3.45,3,3,0,,0,15.2,15,,6,,3,15,,1149,8.62,,1.72,8.62,5,,SI,round robin,
rizjes001,1963-64,J. Rizales,21,0,0,,0,1,0,0,,0,1,1,,0,,0,0,,1000,9,,0,0,,,NO,regular,
rodjos001,2019-20,J. Rodríguez,24,1,2,330,4.15,8,1,0,0,0,17.1,20,8,8,1,5,12,111,1442,10.38,0.52,2.6,6.23,2.4,,NO,regular,
romjul001,2007-08,J. Romero,27,0,0,,13.5,5,0,0,0,0,4.2,10,7,7,1,3,4,28,2786,19.29,1.93,5.79,7.71,1330,0,NO,regular,
romjul001,1979-80,J. Romero,0,0,0,,2.7,1,0,0,,0,3.1,4,,1,,3,1,139,2100,10.8,,8.1,2.7,330,,NO,regular,
roojam001,1971-72,J. Rooker,29,2,1,0.6667,1,3,3,3,,0,27,21,,3,,4,21,,926,7,,1.33,7,5.25,,NO,finales,Subcampeon
roojam001,1972-73,J. Rooker,30,13,5,722,1.97,22,20,11,,1,160,127,,35,,43,130,166,1062,7.14,,2.42,7.31,3020,,NO,regular,
roojam001,1971-72,J. Rooker,29,3,1,750,1.96,7,5,1,,2,41.1,30,,9,,12,30,158,1016,6.53,,2.61,6.53,2500,,NO,regular,
roojam001,1972-73,J. Rooker,30,1,1,0.5,1.04,2,2,2,,0,17.1,11,,2,,0,12,,635,5.71,,0,6.23,,,NO,round robin,
roojam001,1971-72,J. Rooker,29,1,2,0.3333,2.6,3,2,0,,0,17.1,15,,5,,7,21,,1269,7.79,,3.63,10.9,3,,NO,round robin,
rufjoh001,1995-96,J. Ruffin,24,1,0,1000,5.79,4,0,0,,0,4.2,4,,3,,4,2,50,1714,7.71,,7.71,3.86,500,,NO,regular,
ryajas001,2004-05,J. Ryan,28,3,2,600,4.75,7,7,0,,0,36,40,,19,,8,24,96,1333,10,,2,6,3000,,NO,regular,
,1986-87,J. Sellers,22,0,1,0,6.75,1,1,0,,0,6.2,8,,5,,2,4,,1.5,10.8,,2.7,5.4,2,,NO,finales,Subcampeon
,1986-87,J. Sellers,22,0,0,,0,1,0,0,,1,2,0,,0,,2,0,,1,0,,9,0,0,,NO,round robin,
simjas001,2010-11,J. Simontacchi,37,0,2,0,15.88,2,2,0,0,0,5.2,13,10,10,1,3,1,25,2824,20.65,1.59,4.76,1.59,330,0,NO,regular,
,2016-17,J. Sosa,27,0,1,0,3.86,3,0,0,0,0,2.1,3,1,1,1,1,3,,1714,11.57,3.86,3.86,11.57,3,0,NO,round robin,
suljua001,2014-15,J. Sulbaran,25,0,4,0,5.82,4,4,0,0,0,17,18,11,11,2,5,13,71,1353,9.53,1.06,2.65,6.88,2600,0,NO,regular,
tesjay001,2001-02,J. Tessmer,30,0,0,,3.72,7,0,0,,0,9.2,9,,4,,1,6,112,1034,8.38,,0.93,5.59,6000,,NO,regular,
thejos001,1985-86,J. Thereze,0,1,0,1000,2.45,2,0,0,,0,3.2,7,,1,,1,1,133,2182,17.18,,2.45,2.45,1000,,NO,regular,
thejos001,1984-85,J. Thereze,0,1,0,1000,2.6,12,0,0,,0,17.1,17,,5,,13,8,129,1731,8.83,,6.75,4.15,620,,NO,regular,
thjac001,2014-15,J. Thompson,25,0,1,0,4.66,5,3,0,0,0,9.2,8,7,5,2,4,10,88,1241,7.45,1.86,3.72,9.31,2500,0,NO,regular,
torjho001,2020-21,J. Torres,30,0,0,,3,8,0,0,0,0,6,9,2,2,0,4,4,165,2167,13.5,0,6,6,1,0,NO,regular,
torjho001,2019-20,J. Torres,29,0,0,,2.08,11,0,0,0,0,4.1,7,1,1,0,3,0,221,2308,14.54,0,6.23,0,0,,NO,regular,
torjul001,1979-80,J. Torres,0,0,0,,0,2,0,0,,0,0.2,1,,0,,0,0,,1500,13.5,,0,0,,,NO,regular,
torjho001,2019-20,J. Torres,29,1,0,1,0,6,0,0,0,0,1.1,2,0,0,0,0,1,,1.5,13.5,0,0,6.75,,0,NO,round robin,
tsijoh001,1966-67,J. Tsitouris,30,0,0,,3,1,1,0,,0,3,3,,1,,1,3,,1333,9,,3,9,3,,NO,finales,Subcampeon
tsijoh001,1966-67,J. Tsitouris,30,6,4,600,3.42,12,11,4,,0,73.2,66,,28,,13,41,79,1072,8.06,,1.59,5.01,3150,,NO,regular,
tsijoh001,1966-67,J. Tsitouris,30,1,0,1,2.7,2,2,0,,0,10,12,,3,,4,6,,1.6,10.8,,3.6,5.4,1.5,,NO,round robin,
urqjas001,2011-12,J. Urquidez,29,0,0,,0,3,0,0,0,0,2.1,2,0,0,0,2,2,,1714,7.71,0,7.71,7.71,1000,0,NO,regular,
weajam001,1967-68,J. Weaver,28,10,4,714,3.39,22,18,5,,1,124.2,124,,47,,36,59,92,1283,8.95,,2.6,4.26,1640,,NO,regular,
wiljam001,1979-80,J. Willoughby,30,1,0,1000,0,1,0,0,,0,4,2,,0,,4,1,,1500,4.5,,9,2.25,250,,NO,regular,
wiljam001,1977-78,J. Willoughby,28,4,3,571,2.58,12,7,6,,2,69.2,65,,20,,12,36,165,1105,8.4,,1.55,4.65,3000,,NO,regular,
yanjoh001,2015-16,J. Yan,27,0,0,,3.38,2,0,0,0,0,2.2,2,1,1,1,0,1,115,0.75,6.75,3.38,0,3.38,,0,NO,regular,
yanjoh001,2015-16,J. Yan,27,1,0,1,0.79,10,0,0,0,0,11.1,10,2,1,0,2,4,,1059,7.94,0,1.59,3.18,2,0,NO,round robin,
yepjes001,2010-11,J. Yépez,26,0,0,,27,2,0,0,0,0,1.1,4,4,4,0,1,1,15,3750,27,0,6.75,6.75,1000,0,NO,regular,
yepjes001,2009-10,J. Yépez,25,0,1,0,3.72,13,0,0,0,0,9.2,8,5,4,1,7,6,130,1552,7.45,0.93,6.52,5.59,860,0,NO,regular,
yepjes001,2009-10,J. Yépez,25,0,0,,5.4,3,0,0,0,0,1.2,1,1,1,0,1,1,,1.2,5.4,0,5.4,5.4,1,0,NO,round robin,
zerjua001,1991-92,J. Zerpa,21,0,0,,27,1,0,0,,0,0.1,1,,1,,3,1,12,12000,27,,81,27,330,,NO,regular,
pinjoe001,2020-21,Jo. Pinto,24,0,0,,45,2,0,0,0,0,1,2,5,5,0,2,0,11,4000,18,0,18,0,0,0,NO,regular,
barkev001,2007-08,K. Barry,29,0,1,0,5.79,2,2,0,0,0,4.2,7,4,3,1,4,2,66,2357,13.5,1.93,7.71,3.86,500,0,NO,regular,
batken001,2019-20,K. Batista,38,0,0,,4.15,20,0,0,0,0,8.2,7,4,4,1,5,4,111,1385,7.27,1.04,5.19,4.15,0.8,,NO,regular,
batken001,2014-15,K. Batista,33,0,1,0,6.55,8,0,0,0,0,11,13,8,8,1,6,12,63,1727,10.64,0.82,4.91,9.82,2000,1,NO,regular,
batken001,2013-14,K. Batista,32,1,0,1000,4.12,18,0,0,0,1,19.2,16,11,9,0,13,15,113,1475,7.32,0,5.95,6.86,1150,0,NO,regular,
batken001,2011-12,K. Batista,30,5,2,714,2.1,22,0,0,0,0,25.2,17,6,6,0,13,27,180,1163,6.08,0,4.39,9.11,2080,0,NO,regular,
batken001,2010-11,K. Batista,29,0,1,0,3.98,21,0,0,0,0,20.1,27,11,9,0,6,13,99,1623,11.95,0,2.66,5.75,2170,0,NO,regular,
batken001,2009-10,K. Batista,28,0,0,,9,3,0,0,0,0,3,4,5,3,0,2,3,54,2000,12,0,6,9,1500,0,NO,regular,
batken001,2008-09,K. Batista,27,1,1,500,5.96,22,0,0,0,0,22.2,23,16,15,1,13,17,80,1588,9.13,0.4,5.16,6.75,1310,0,NO,regular,
batken001,2007-08,K. Batista,26,2,0,1000,3.44,27,0,0,0,0,34,33,14,13,1,19,32,111,1529,8.74,0.26,5.03,8.47,1680,0,NO,regular,
batken001,2006-07,K. Batista,25,1,3,250,4.1,18,3,0,0,0,37.1,39,21,17,4,12,30,94,1366,9.4,0.96,2.89,7.23,2500,0,NO,regular,
batken001,2013-14,K. Batista,32,0,0,,6.75,6,0,0,0,0,5.1,6,4,4,1,2,6,,1.5,10.13,1.69,3.38,10.13,3,0,NO,round robin,
batken001,2008-09,K. Batista,27,0,0,,2.19,5,0,0,0,0,12.1,5,3,3,1,0,8,,405,3.65,0.73,0,5.84,,0,NO,round robin,
batken001,2007-08,K. Batista,26,0,0,,2.57,5,0,0,0,0,7,5,2,2,0,2,5,,1,6.43,0,2.57,6.43,2.5,0,NO,round robin,
batken001,2019-20,K. Batista,38,0,0,,0,4,0,0,0,0,1.2,0,0,0,0,2,2,,1.2,0,0,10.8,10.8,1,0,NO,round robin,
beskar001,1987-88,K. Best,28,1,1,500,1.59,18,0,0,,8,28.1,26,,5,,9,22,216,1235,8.26,,2.86,6.99,2440,,NO,regular,
blakev001,1992-93,K. Blankenship,29,2,4,333,3.86,7,6,0,,0,28,24,,12,,18,15,87,1500,7.71,,5.79,4.82,830,,NO,regular,
cankev001,2018-19,K. Canelón,24,0,0,,11.25,9,0,0,0,0,4,5,5,5,1,1,2,34,1.5,11.25,2.25,2.25,4.5,2,0,NO,regular,
cankev001,2017-18,K. Canelón,23,0,0,,1.04,13,0,0,0,0,8.2,8,1,1,0,0,6,415,9.23,8.31,0,0,6.23,,0,NO,regular,
delkel001,2016-17,K. De La Cruz,28,2,3,400,4.31,8,8,0,0,0,31.1,34,17,15,1,14,27,104,1532,9.77,0.29,4.02,7.76,2,2,NO,regular,
delkel001,2016-17,K. De La Cruz,28,1,2,0.3333,5.79,4,3,0,0,0,14,18,12,9,0,3,12,,1.5,11.57,0,1.93,7.71,4,0,NO,round robin,
forken001,1973-74,K. Forsch,27,2,3,400,3.18,10,6,0,,2,39.2,48,,14,,13,33,119,1538,10.89,,2.95,7.49,2540,,NO,regular,
forken001,1972-73,K. Forsch,26,4,7,364,3.45,19,17,5,,1,114.2,109,,44,,35,60,95,1256,8.56,,2.75,4.71,1710,,NO,regular,
forken001,1972-73,K. Forsch,26,0,0,,0,2,0,0,,0,1.1,1,,0,,2,1,,2.25,6.75,,13.5,6.75,0.5,,NO,round robin,
kraken001,1974-75,K. Kravec,23,1,1,500,4.32,5,3,0,,0,16.2,14,,8,,12,12,70,1560,7.56,,6.48,6.48,1000,,NO,regular,
kraken001,1974-75,K. Kravec,23,0,1,0,3.38,1,1,0,,0,5.1,5,,2,,2,2,,1313,8.44,,3.38,3.38,1,,NO,round robin,
linkri001,2020-21,K. Linares,34,1,0,1,6,10,0,0,0,0,9,10,6,6,0,5,5,83,1667,10,0,5,5,1,0,NO,regular,
linkri001,2019-20,K. Linares,33,1,0,1000,2.35,17,0,0,0,0,7.2,4,2,2,1,3,4,196,913,4.7,1.17,3.52,4.7,1.33,,NO,regular,
linkri001,2019-20,K. Linares,33,0,0,,0,4,0,0,0,0,1,3,0,0,0,0,1,,3,27,0,0,9,,0,NO,round robin,
newkyl001,2015-16,K. Newby,30,2,1,667,3.29,13,0,0,0,0,13.2,12,8,5,1,6,11,118,1317,7.9,0.66,3.95,7.24,1830,0,NO,regular,
newkyl001,2014-15,K. Newby,29,0,1,0,3.86,8,0,0,0,0,9.1,6,5,4,1,3,3,,964,5.79,0.96,2.89,2.89,1,0,SI,round robin,
regkri001,2014-15,K. Regas,35,0,0,,0,5,0,0,0,0,3,2,0,0,0,0,1,,667,6,0,0,3,,0,NO,regular,
rogken001,1988-89,K. Rogers,24,1,0,1000,3.68,3,3,0,,0,14.2,13,,6,,2,11,87,1023,7.98,,1.23,6.75,5500,,NO,regular,
rogken001,1988-89,K. Rogers,24,1,1,0.5,1.86,3,3,0,,0,19.1,22,,4,,3,7,,1293,10.24,,1.4,3.26,2.3333,,NO,round robin,
,1964-65,K. Sanders,23,2,0,1,1.42,4,2,0,,0,12.2,10,,2,,3,13,,1026,7.11,,2.13,9.24,4.3333,,SI,finales,Campeon
,2016-17,K. Sneed,28,0,1,0,135,1,1,0,0,0,0.1,2,5,5,1,3,0,,15,54,27,81,0,0,0,SI,round robin,
kenvil001,2014-15,K. Villegas,21,0,0,,0,2,0,0,0,0,1.2,1,0,0,0,1,1,,1200,5.4,0,5.4,5.4,1000,0,NO,regular,
kenvil001,2011-12,K. Villegas,18,0,0,,0,1,1,0,0,0,4,1,0,0,0,1,3,,500,2.25,0,2.25,6.75,3000,0,NO,regular,
kenvil001,2014-15,K. Villegas,21,0,0,,4.5,2,0,0,0,0,2,3,1,1,0,1,3,,2,13.5,0,4.5,13.5,3,0,NO,round robin,
kenvil001,2011-12,K. Villegas,18,0,0,,27,1,0,0,0,0,0.1,3,1,1,0,0,1,,9,81,0,0,27,,0,NO,round robin,
wunkel001,1999-00,K. Wunsch,27,0,2,0,3.6,6,4,0,,0,20,22,,8,,8,16,92,1500,9.9,,3.6,7.2,2000,,NO,regular,
alvlui001,1980-81,L. Álvarez,0,0,0,,0,1,0,0,,0,1,1,,0,,0,0,,1000,9,,0,0,,,NO,regular,
alvlui001,1979-80,L. Álvarez,0,0,0,,11.57,4,1,0,,0,7,12,,9,,6,2,32,2571,15.43,,7.71,2.57,330,,NO,regular,
andlar001,1980-81,L. Andersen,27,1,1,500,0.5,6,0,0,,2,18,15,,1,,2,10,724,944,7.5,,1,5,5000,,NO,regular,
andlar001,1980-81,L. Andersen,27,0,0,,1.42,3,0,0,,1,6.1,7,,1,,1,7,,1263,9.95,,1.42,9.95,7,,NO,round robin,
celluc001,1964-65,L. Celis,29,1,1,500,22.09,3,1,0,,0,3.2,11,,9,,3,0,16,3818,27,,7.36,0,0,,NO,regular,
garter001,2000-01,L. Gardner,25,0,2,0,5.19,9,0,0,,2,8.2,6,,5,,4,6,80,1154,6.23,,4.15,6.23,1500,,NO,regular,
